task,dataset,seed,final_normalized_reward,final_reward_std
hopper-medium-v2,hopper_medium_v2,42,104.95270297104675,1.6633213334927228
hopper-medium-v2,hopper_medium_v2,456,103.1417662343487,0.7317438618224354
